orderItemId,ean,cancelRequest,quantity,orderId,dateTimeOrderPlaced
2278974442,0649106504816,False,1,2461582510,2019-07-30T21:47:25+02:00
2278923341,0649106504649,False,1,2457545170,2019-07-30T20:44:43+02:00
2278901549,0669145852556,False,1,2461363240,2019-07-30T20:14:55+02:00
2278863254,0649106504878,False,1,2461227910,2019-07-30T19:13:55+02:00
2278836914,0649106504809,False,1,2461149230,2019-07-30T18:24:02+02:00
2278810248,0669145852747,False,1,2461053960,2019-07-30T17:30:21+02:00
2278791012,0669145852785,False,1,2460992100,2019-07-30T16:55:39+02:00
2278762282,0669145852785,False,1,2460895940,2019-07-30T16:05:26+02:00
2278736363,0669145852143,False,1,2439864990,2019-07-30T15:20:15+02:00
2278696806,0649106504717,False,1,2460619530,2019-07-30T14:10:08+02:00
2278650482,0669145852525,True,1,2460518480,2019-07-30T12:48:42+02:00
2278634055,0669145852785,False,1,2460459990,2019-07-30T12:17:35+02:00
2278633751,0669145853058,False,1,2460460920,2019-07-30T12:16:59+02:00
2278566200,0649106504663,True,1,2460258020,2019-07-30T10:23:48+02:00
2278539347,0649106504809,False,1,2460190140,2019-07-30T09:44:26+02:00
2278483326,0649106504816,False,1,2460069580,2019-07-30T07:37:15+02:00
2278452366,0649106504663,False,1,2459998000,2019-07-30T00:27:41+02:00
2278349316,0669145851894,False,1,2459782240,2019-07-29T22:16:27+02:00
2278341664,0669145852556,False,1,2459753660,2019-07-29T22:10:19+02:00
2278320905,0649106503536,False,1,2459727580,2019-07-29T21:54:33+02:00
2278320904,0669145853041,False,1,2459727580,2019-07-29T21:54:33+02:00
2278264120,0649106504663,False,1,2456217900,2019-07-29T21:10:45+02:00
2278246626,0669145852785,False,1,2459564920,2019-07-29T20:56:56+02:00
2278239411,0669145852747,True,1,2459556190,2019-07-29T20:51:03+02:00
2278234597,0669145853058,False,1,2459543620,2019-07-29T20:47:16+02:00
2278224467,0669145853058,False,1,2459521830,2019-07-29T20:38:52+02:00
2278150820,0669145853058,True,1,2459361890,2019-07-29T19:29:20+02:00
2278105973,0649106504878,False,1,2459261050,2019-07-29T18:37:11+02:00
2277958168,0669145852747,False,2,2458925320,2019-07-29T15:43:43+02:00
2277864693,0669145852792,False,1,2423373720,2019-07-29T13:59:44+02:00
2277833456,0669145852273,False,1,2458649490,2019-07-29T13:25:20+02:00
2277683151,0669145852617,True,1,2458310960,2019-07-29T10:25:18+02:00
2277683150,0649106506469,True,1,2458310960,2019-07-29T10:25:18+02:00
2277675285,0669145853058,False,1,2311531020,2019-07-29T10:13:59+02:00
2277673884,0649106504816,False,1,2458291330,2019-07-29T10:11:51+02:00
2277636957,0669145853058,False,1,2458203210,2019-07-29T09:10:10+02:00
2277631186,0649106507787,False,1,2458190490,2019-07-29T08:58:24+02:00
2277624786,0669145851788,False,1,2458173620,2019-07-29T08:44:00+02:00
2277491072,0669145853058,False,1,2457854350,2019-07-28T22:17:24+02:00
2277456543,0669145851948,False,1,2457823770,2019-07-28T21:45:52+02:00
2277302911,0669145851962,False,2,2457485420,2019-07-28T19:16:24+02:00
2277289499,0669145851689,False,1,2457475000,2019-07-28T18:59:27+02:00
2277277758,0669145852785,False,1,2457445780,2019-07-28T18:43:47+02:00
2277242843,0669145853058,False,1,2457371350,2019-07-28T17:56:43+02:00
2277191025,0669145853058,False,1,2457241150,2019-07-28T16:49:48+02:00
2277062965,0669145853058,False,1,2456984190,2019-07-28T14:19:17+02:00
2276766049,0669145851962,False,1,2456329860,2019-07-27T23:17:22+02:00
2276579318,0669145853058,False,1,2455940660,2019-07-27T18:00:05+02:00
2276492163,0669145853058,False,1,2455734520,2019-07-27T15:43:41+02:00
2276370051,0669145853058,False,1,2455462320,2019-07-27T12:49:17+02:00
2276325172,0649106505721,False,2,2455361380,2019-07-27T11:40:51+02:00
